smiles,jnk3
O=C(c1cc(Br)ccc1Cl)N1CCC2(CC1)OCCO2,0
Oc1ccc(O)n1-c1nc2n(n1)C(c1ccccc1)CC(c1ccc(Br)cc1)=N2,0
C=CCn1c(SCC(=O)Nc2cc(C)cc(C)c2)nnc1-c1cnccn1,0
O=C(NCc1ccccn1)c1ccc(CS(=O)(=O)Cc2ccc(Cl)cc2)o1,0
CCN(CC)S(=O)(=O)c1ccc(N=CC2C(=O)NC(=O)N(c3ccccc3)C2=O)cc1,0
CCn1c(=N)n(CCO)c2ccccc21,0
Oc1cc(C(O)O)cn1CCOc1ccccc1,0
CCOc1ccc(C2CC(=O)N=C(SCC(=O)OC)C2C#N)cc1,0
Cc1csc2ncc(C(=O)NCc3ccccc3Cl)c(=O)n12,0
COc1ccc(C)cc1NC(=O)C1CCCN(S(=O)(=O)c2c(C)noc2C=CN(C)C)C1,0
COc1cc(NS(=O)(=O)c2ccc(Cl)cc2)c(OC)cc1NC(=O)c1ccco1,0
O=C(NCc1ccccc1F)c1cccs1,0
CC1=CC(C)(C)Nc2ccccc21,0
CCc1ccc(OCCCN=C(C)C2C(=O)N(C)C(=O)N(C)C2=O)cc1,0
CCc1ccc(-c2nc(CSCC(=O)N3CCN(c4ncccn4)CC3)c(C)o2)cc1,0
CCN1CCN(Cc2c(O)ccc3c(=O)c(-c4ccc(OC)c(OC)c4)c(C(F)(F)F)oc23)CC1,0
CC(=O)Cc1oc(O)c(Br)c1NCc1ccccc1,0
CCOCCCNS(=O)(=O)c1ccc2c(c1)oc(=O)n2CC(=O)OCC,0
Cc1cc(C)cc(NC(=O)CSc2nnc(-c3ccccc3C)o2)c1,0
N#CCSc1nc2cc(C(=O)N3CCC(C(N)=O)CC3)ccc2c2nc3ccccc3n12,0
CSC1=NC(=Cc2ccccc2F)C(=O)S1,0
COc1cccc(-c2c(C(=O)c3cc4ccccc4o3)c(O)c(O)n2CCN(C)C)c1OC,0
O=C(CCCCCN1C(=O)c2ccccc2C1=O)Nc1ccc(S(=O)(=O)N2CCCCC2)cc1,0
Cc1ccc(S(=O)(=O)N(CCO)Cc2cc3ccc(C)c(C)c3nc2O)cc1,0
Cc1cc(NS(=O)(=O)c2ccc(NC(=O)COc3ccc(Cl)cc3)cc2)no1,0
Cc1cc(N2CCOCC2)c2c(N)c(C)cc(C)c2n1,0
Cc1nc(CC(=O)N2CCN(S(=O)(=O)c3ccccc3C#N)CC2)cs1,0
CCc1ccc2nc(O)c(C(c3nnnn3CCOC)N3CCN(c4ccccc4F)CC3)cc2c1,0
CN(C)c1ccc(P(=O)(OC2CCCCC2)C(O)c2cccnc2)cc1,0
COC(=O)c1c(C)n(Cc2ccc3c(c2)OCO3)c2ccc(O)cc12,0
Cc1cc(C)n(C(=O)CSc2nc3ccccc3o2)n1,0
Cc1cc(Cl)c(S(=O)(=O)NCCC(=O)O)cc1OCC(N)=O,0
O=C(COc1ccccc1Br)c1ccc(O)cc1O,0
Cc1ccc(O)c(Sc2cc(C)ccc2O)c1,0
O=C1CN(C(=O)CCCc2c[nH]c3ccccc23)c2ccccc2N1,0
Cc1onc(-c2ccccc2)c1C(=O)Nc1ccc(OC(C)C)cc1,0
CCOC(=O)c1cnc(SCC(=O)Nc2ccc(NC(C)=O)c(OC)c2)nc1N,0
O=C(Nc1ccc2snnc2c1)N1CCOCC1,0
O=C(CN1C(=O)c2ccccc2S1(=O)=O)Nc1ccc(S(=O)(=O)N2CCCCC2)cc1,0
Cc1ccc(NC(=O)CS(=O)CC(=O)Nc2ccc3c(c2)OCO3)cc1Cl,0
c1ccc(CN2CCN(CCN3CCn4c3nc3ccccc34)CC2)cc1,0
COC(=O)c1ccc(NC(=O)CCN2CCCCC2)cc1,0
COc1cc(C(=S)N2CCCC2)cc(Cl)c1O,0
CCOc1ccc(Cc2c(O)nc(O)nc2O)cc1,0
CC1(C)NC(=O)N(CC(O)COc2cccc(F)c2)C1=O,0
CC(C)(C)NC(=O)C(c1ccco1)N(C(=O)Cn1nnc(-c2ccc(F)cc2)n1)c1ccccc1F,0
C1=CN2CCC1C(c1ccccc1)C2,0
O=C(C=NO)NCCN1CCCCC1,0
CCOC(=O)C12CNC(=O)C(C(=O)OCC)(CNC1=O)C2,0
CCN(CC)S(=O)(=O)c1ccc(NC(=O)COc2c(OC)cccc2OC)cc1,0
COc1ccc2cc(C3(C)NC(=O)NC3=O)ccc2c1,0
CCOc1ccc(-n2ccnc2SCC(=O)NCc2ccc3c(c2)OCO3)cc1,0
Oc1ccccc1-c1cc(C(F)(F)F)n[nH]1,0
O=C(c1cc(-c2cccs2)on1)N1CCc2ccccc2C1,0
O=C(CCc1ccccc1)Nc1ccc(NC(=O)C2CC2)nc1,0
N#Cc1cc2c(nc1SCC(=O)N1CCCCC1)CCCCC2,0
C=CCOC(=O)C1=C(C)N=C(SC)C(C#N)C1c1ccc(OCC)cc1,0
Cc1nn2c(O)cc(C(C)C)nc2c1-c1ccccc1,0
ClC(Br)=C(n1cnc2ccccc21)n1cnc2ccccc21,0
Cc1cc(C)nc(NS(=O)(=O)c2ccc(NC(=O)CCCN3C(=O)c4ccccc4C3=O)cc2)n1,0
Cc1ccc(C)c(S(=O)(=O)Nc2ccc(O)cc2)c1,0
Cc1nc(-c2coc3cc(OCC(=O)O)ccc3c2=O)cs1,0
CCOCC(=O)Nc1nc2c(s1)C(=O)CC(C)(C)C2,0
C=CCn1c(SCc2nc(N)nc(N(C)C)n2)nnc1-c1cccnc1,0
COc1ccc(CN2C(=O)NC(=O)C(C=NCCN3CCOCC3)C2=O)cc1,0
CCCOC(=O)c1ccc(NC(=O)c2cnccn2)cc1,0
Cc1ccc(CC2(O)CC(C)N(C)CC2C)c(C)c1,0
COC(=O)c1ccc(NC(=O)c2cccc(OC)c2)cc1,0
CCC(=O)N1CCN(c2ccc(NC(=O)c3cc4ccccc4o3)cc2Cl)CC1,0
CCn1c(CNC(=O)C23CC4CC(CC(C4)C2)C3)nnc1SCC(=O)Nc1nnc(C)s1,0
CCN(CC)c1ccc2cc(C(=O)O)c(=O)oc2c1,0
CC12CC(NC(=O)N1CCc1ccccc1)c1cc(Cl)ccc1O2,0
COc1ccc(CNC(=O)C=S(O)Cc2nc(-c3ccc(C)cc3)oc2C)cc1,0
Cc1ccccc1-c1nc(CN2CCC(C(=O)O)CC2)c(C)o1,0
Cc1ccc(S(=O)(=O)NCc2ccco2)c(C)c1C,0
O=C(NCCc1c[nH]c2ccccc12)c1cc(S(=O)(=O)N2CCCCC2)ccc1N1CCOCC1,0
COc1cc(-n2c(=O)c3ccccc3n(Cc3cccnc3)c2=O)cc(OC)c1OC,0
Oc1oc(Nc2ccc(Br)cn2)c2ccccc12,0
CN1CCc2ccccc2C1C1CCNCC1,0
O=C(CN(C(=O)C1COc2ccccc2O1)c1ccccc1)NCC1CCCO1,0
O=C1CN(C(=O)c2ccco2)C(c2ccccc2)c2cc(Cl)ccc2N1,0
O=C(O)CCCC(=O)NCCCCc1ccccc1,0
COc1ccc(-c2c3c(=O)c4cc(C)cc(C)c4oc3c(O)n2Cc2cccnc2)cc1OC,0
Cc1ccc(N2CCCCn3c2nc2c3c(=O)n(CC(=O)O)c(=O)n2C)cc1,0
OCCOCCNc1ncnc2c1cnn2-c1ccc(Cl)cc1,0
COc1ccccc1NC(=O)CN(c1ccc(C)cc1)S(=O)(=O)c1c(C)n[nH]c1C,0
O=C(c1ccccc1)c1nnc(-c2ccncc2)o1,0
O=C1C2CCCN2C(c2cccnc2)N1c1cccc(Cl)c1,0
CC1CCc2nn(CC(=O)Nc3ccc(F)cc3F)cc2C1,0
CCOC(=O)CC(=O)CSc1ncc(C(=O)OCC)c(N)n1,0
Cc1nc2sc(C#N)c(N)c2c2c1CCCC2,0
c1ccc2c(c1)nc(NCC1CCCO1)c1nnnn12,0
Clc1cccc(Cl)c1Cn1cnc(NCc2ccco2)c2ncnc1-2,0
CCN(CC)CCNC(=O)c1cc(S(C)(=O)=O)ccc1OC,0
Cc1ccccc1Cn1c(CN2CCc3ccccc3C2)nc2c1c(=O)n(C)c(=O)n2C,0
Cc1nc2ncnn2c(N2CCN(c3cccc(C(F)(F)F)c3)CC2)c1C,0
CCc1ccc(C2C(C#N)C(=N)SC(=N)C2C#N)s1,0
O=S(=O)(NCc1cccs1)c1cccc2cccnc12,0
CC1=Nc2ncnn2C(c2cccnc2)C1C(=O)OCc1ccccc1,0
O=C(Nc1nccs1)c1cnccn1,0
COc1cccc(CN2C(=O)CCC2(C)C(=O)NC2CCCCCC2)c1,0
Cc1ccc(CCSCC(=O)O)cn1,0
Cc1c(CNC(=O)c2cnn3c2NC(c2ccc(Br)cc2)CC3C(F)(F)F)cnn1C,0
O=C(CSc1nc2ccccc2nc1SCC(=O)N1CCCCC1)N1CCCCC1,0
CCNc1nc2c(c(=O)n(C)c(=O)n2C)n1Cc1ccc(Cl)cc1,0
CCC(CC)C(=O)Nc1cccc(C(=O)Nc2ccc3c(c2)OCO3)c1,0
O=c1c2ccccc2nnn1CSc1nnc(COc2ccc(Cl)cc2)n1Cc1ccco1,0
CCCC(=O)NCCc1cc2ccc(C)c(C)c2nc1O,0
CCOC(=O)c1c(C)[nH]c(C(=O)Cn2c(=O)oc3ccccc32)c1C,0
CC(=O)N1CCN=C1SCc1cccc(C(F)(F)F)c1,0
Cc1oc(-c2ccc(Cl)cc2)nc1CN1CCC(C(=O)N2CCN(Cc3ccccc3)CC2)CC1,0
COc1ccc(Cc2nc(-c3ccc(NC(=O)c4cccnc4)cc3)no2)cc1,0
CCC1CCCCN1C(=O)CSc1nc(N)c(NC(=O)c2ccco2)c(O)n1,0
c1ccc2c(c1)nc(-c1ccncc1)n1nnnc21,0
Cn1c(=O)c2c(ncn2CC(=O)NC(C)(C)C)n(C)c1=O,0
O=C(CSc1ncn(-c2ccccc2)n1)Nc1nc2c(s1)CCCC2,0
CCOC(=O)C1CCCN(C(=O)C2CCCN(S(C)(=O)=O)C2)C1,0
C=CCNc1nc2c(c(=O)n(C)c(=O)n2C)n1CC(=C)C,0
COC(=O)c1cc(NCc2ccccc2F)ccc1N1CCOCC1,0
COc1ccccc1C1(O)CC2CCC(C1)N2S(=O)(=O)c1ccc(C(C)=O)cc1,0
O=C(CN1C(=O)c2ccccc2S1(=O)=O)NCc1ccccc1Cl,0
CCOc1ccc(Br)c(C2(O)CC(C)N(C)CC2C)c1,0
COc1ccc(S(=O)(=O)N2CN(Cc3ccco3)c3nc4ccccc4nc32)cc1,0
Cn1c(=O)oc2cc(S(=O)(=O)N3CCC(C(=O)NCC4COc5ccccc5O4)CC3)ccc21,0
O=C1CCCC(=O)C1C=Nc1ccc2c(c1)oc1ccccc12,0
COc1cccc2nc3c(O)n(CCN(C)C)cnc-3c12,0
CCc1nnc(NC(=O)OCc2ccccc2)s1,0
CCOC(=O)C1CCCN(C(=O)c2cc3c(=O)n(C)c4ccccc4c3n2C)C1,0
O=S(=O)(c1cccc(-c2nc3ccccc3s2)c1)N1CCCC1,0
Cn1c(=O)c2c(nc(SCC(=O)O)n2Cc2cccc(C(F)(F)F)c2)n(C)c1=O,0
CCCn1nnnc1SCC(=O)NCc1ccc2c(c1)OCO2,0
CN(Cc1ccccc1)S(=O)(=O)c1ccc2ncc(C(=O)NCC3CCCO3)c(O)c2c1,0
Oc1ccc(O)n1OCCCCOc1ccccc1,0
Nc1nc(-c2ccccc2)nn1C(=O)Cc1ccccc1,0
c1ccc(Nc2n[nH]nc2-c2ccccc2)cc1,0
COc1ccc(-c2cc(-c3ccccc3)n3ncnc3n2)cc1,0
Cn1c(=O)c2c(nc(SCCN3CCCCC3)n2Cc2ccc(Cl)cc2)n(C)c1=O,0
Nc1c(C(=O)NCc2ccco2)nnn1-c1ccccc1,0
CCCCOc1ccc(C2(C(=O)O)CCCC2)cc1,0
CCOCC(=O)Nc1nc2ccc(S(C)(=O)=O)cc2s1,0
CCOc1ncccc1C(=O)OCC(=O)N1CCN(S(=O)(=O)c2ccc(Cl)cc2)CC1,0
CCCn1c(SCC(=O)Nc2nnc(C(C)C)s2)nc2c1c(=O)n(C)c(=O)n2C,0
COc1ccccc1Cn1nnc2c(O)nc(C3CCN(C(=O)c4ccc(F)cc4)CC3)nc21,0
O=C(NCCC1=CCCCC1)C1CCCN(S(=O)(=O)c2cccc3cccnc23)C1,0
Cc1ccc(-c2nnc(SCC(=O)Nc3ccc(S(=O)(=O)N4CCCCCC4)cc3)o2)cc1,0
CCOCCCn1c(=N)c(C(N)=S)cc2c(=O)n3cccc(C)c3nc21,0
CCOC(=O)C1CCN(Cc2ccc(O)c(OC)c2)CC1,0
O=C(COC(=O)c1cncc(Br)c1)NCCC1=CCCCC1,0
O=C(CCn1cnc2ccccc2c1=O)Nc1ccc(S(=O)(=O)N2CCCC2)cc1,0
COc1ccc(C2c3cc4c(cc3OC(=N)C2C#N)OCO4)cc1,0
O=C(Cn1cc2c(n1)CCCC2)NCc1cccnc1,0
CC(=O)c1c(C)[nH]c(C(=O)OCc2nnc(-c3ccccc3)o2)c1C,0
Nc1cccc(S(=O)(=O)c2cccc(N)c2)c1,0
CN1C(=O)NC(NC(=O)c2ccncc2)(C(F)(F)F)C1=O,0
CCOc1cc(C(=O)NCCOC)ccc1OC,0
Cc1cc(C)nc(SCC(=O)Nc2ncc3c(n2)CC(C)(C)CC3=O)n1,0
COC(=O)c1cc2occc2n1CC(=O)Nc1ccc(OC)c(OC)c1,0
CCCCC(=O)C1C(=O)Oc2ccccc2C1=O,0
CC(C)(C)NC(=O)c1ccc(COCC(F)(F)F)o1,0
Cc1nc2nc(-c3ccco3)nn2c(O)c1Cc1ccccc1,0
OCC1OC(n2cnc3c(NC4CCCC4)ncnc32)C(O)C1O,0
CC(C)CCSc1nc(N2CCOCC2)c2c(c1C#N)CC(C)(C)OC2,0
c1nnc(N=C2CCCCCN2)s1,0
Cc1cc(NC(=O)CCC(=O)N(c2ccccc2)C2(C(=O)NC3CCCCC3)CCCC2)no1,0
CCOC(=O)C1CCCN(Cc2nc(N)nc(Nc3ccccc3)n2)C1,0
Oc1cc(C(O)O)cn1-c1ccc(OCc2c(F)cccc2Cl)cc1,0
O=C(NCCc1ccc(Cl)cc1)c1cnc2n(c1=O)CCS2,0
O=C(CSc1ncn(-c2ccccc2)n1)Nc1nc2ccccc2s1,0
CCOC(=O)N1CCC(NC(=O)c2cc3c(-c4cccc(OC)c4)nn(C)c3s2)CC1,0
CN(C(=O)c1ccccc1)c1ccc(OCC(=O)NC2C=S(O)(O)=CC2)cc1,0
CCOC(=O)C1=C(C)NC(=O)C1CC(=O)Nc1ccccc1,0
O=S(=O)(c1ccccc1Cl)N1CCCC(c2nc(-c3cccnc3)no2)C1,0
O=c1sc(N2CCN(c3ccccc3F)CC2)nc2ccsc12,0
CC1CCN(c2ccc(C(=O)O)cc2N)CC1,0
COc1ccc(OC)c(C(c2nnnn2C2CCCC2)N2CCN(c3ccc(F)cc3)CC2)c1,0
Oc1c2cccnc2c(O)n1Cc1cccs1,0
CC(OC(=O)COc1cccc2c1OC(C)(C)C2)C(=O)N=C1C(=O)N(c2ccccc2)N(C)C1C,0
CSc1nc2c(c(-c3ccc(O)cc3)c1C#N)CCC2,0
CCOc1ccc(N=CC2C(=O)CC(C)(C)CC2=O)cc1,0
CC1SC(=C(C#N)C(=O)NCc2ccco2)N(Cc2ccco2)C1=O,0
O=C(NC1CCN(Cc2nnnn2CCc2ccccc2)CC1)c1ccccc1F,0
COc1cccc(NC(=O)NC2CCN(Cc3nnnn3Cc3ccc(F)cc3)CC2)c1,0
COc1ccc(CNC(=O)C2CCN(S(=O)(=O)c3c(C)n[nH]c3C)CC2)cc1,0
O=C1CC(N2CCOCC2)=NC(=O)N1Cc1ccc(F)cc1,0
O=C(NCc1cccs1)c1nc(O)c2nnn(Cc3ccccc3Cl)c2n1,0
CN(C(=O)C1CCOC1)c1nnc(C2CCOC2)s1,0
CCCCOc1cccc(NC(=O)CSc2nccn2C)c1,0
Cc1cc(C)c(C#N)c(N2CCCC(C(N)=O)C2)n1,0
O=C(OCC(O)C(O)COC(=O)c1ccccc1)c1ccccc1,0
Cc1ccc(-c2nc(C=S(O)CC(=O)NCCN3CCCC3)c(C)o2)cc1,0
Cc1cccc2c(=O)oc(-c3ccc4c(c3)C(=O)N(CC3CCCO3)C4=O)nc12,0
CCOC(=O)CSc1nc2c(c(=O)[nH]c(=O)n2C)n1CC=C(C)Cl,0
CCOC(=O)CSc1cc(C)nc(NC(C)=O)n1,0
CCOC(=O)N1CCN(S(=O)(=O)c2ccc(C(=O)Nc3nc4ccc(F)cc4s3)cc2)CC1,0
C=CCn1c(COc2ccccc2)nnc1SCC(=O)Nc1ccc2c(c1)OCCO2,0
O=C(Cn1nnc2ccccc2c1=O)Nc1ccc2c(c1)CCC2,0
CCCc1nc(NC2CCCCC2)c(C#N)c2c1COC(C)(C)C2,0
CC(NC(=O)c1csc2ccccc12)C1CCCO1,0
CCc1sc(N=S(C)(=O)O)nc1-c1ccccc1,0
Cc1cc(C)nc(SCc2ccc3nonc3c2)n1,0
CNC(=O)Cn1nc(C)c2ccccc2c1=O,0
O=C(c1ccco1)N(Cc1cccs1)C1C=S(O)(O)=CC1,0
CCOC(=O)CSC1=NC(C)=C(C(C)=O)C(c2ccc(F)cc2)C1C#N,0
Cc1cc(C)n(C(=O)c2ccc3c(c2)NC(=O)CO3)n1,0
CCC(C)C(NC(=O)NCc1ccccc1)C(=O)O,0
Cc1ccc(CCNC(=O)C2CCCN2[SH](=O)(O)c2ccc3nc(O)ccc3c2)cc1,0
COCCn1c(Cc2ccccc2)nnc1SCC(=O)NC(C)(C)C,0
Brc1cccc(-c2nnc3sc(CNC4CCCC4)cn23)c1,0
CC1=C(C(=O)Nc2cccnc2)C(c2ccccn2)N2NN=NC2=N1,0
COc1cccc(NC(=O)C2C3CC4OC(=O)C2C4C3)c1,0
Cc1cc(C)nc(NC(=O)CN2C(=O)c3ccccc3C2=O)n1,0
O=C(Nc1ccc(S(=O)(=O)N2CCc3ccccc32)cc1)c1c2oc(c1C(O)O)CC2,0
COc1ccccc1-c1cc(C(=O)NC(C)C)no1,0
CC(C)NC(=O)CCCc1ccccc1,0
COc1cccc(C2C(=O)C(C)=NN(c3ccc(C)cc3)C2=NC(=O)c2ccco2)c1,0
COc1ccc(C(c2nnnn2CC2CCCO2)N2CCN(c3cccc(C)c3C)CC2)cc1,0
O=C(CN(C(=O)CNS(=O)(=O)c1ccccc1)C1CCCC1)NCc1ccco1,0
COc1cc(C(=O)N=C2C(c3ccccn3)C(=O)c3ccccc3N2C)cc(OC)c1OC,0
CC1(C)Cn2c(nnc2-c2cccc(O)c2)S1,0
CCOc1cc(C(N)=O)cc(OCC)c1OCC,0
O=C(CN1C(=O)c2cccc3cccc1c23)NCC1CCCO1,0
O=C(Cc1ccccc1)N1CCCC1c1ccccc1,0
Cc1ccc(N2CCN(C(=O)CNS(=O)(=O)c3ccc(Br)s3)CC2C)cc1,0
O=C(Cn1c(=O)oc2ccccc21)Nc1ccc2c(c1)OCCO2,0
Oc1c2nc3ccc(F)cc3c-2ncn1CCCN1CCOCC1,0
C(=Nn1cnnc1)c1ccc(OCc2ccccc2)cc1,0
CCc1cccc(NC(=O)CN(C)S(=O)(=O)c2cccc3nsnc23)c1,0
COc1ccccc1NC(=O)C1CCCCC1,0
C=CCNc1ncnc2c1cnn2-c1ccc(Cl)cc1,0
Cc1cc(=O)n2nc(-c3ccccc3)sc2n1,0
CN(CC(=O)N1CCCCCC1)S(=O)(=O)c1cccc2cccnc12,0
CC(=NO)c1cc2ccccc2oc1=O,0
CC(=O)Oc1cc2c(C(=O)NCCN3CCOCC3)c(C)oc2c2ccccc12,0
O=C(CSc1nnc(-c2cccnc2)o1)c1cc2ccccc2oc1=O,0
Cc1c(C(O)OC2CCCC2C)[nH]c2cccc(O)c12,0
COc1ccc(C2C3C(=O)CCCC3=Nc3nc(C(F)(F)F)nn32)cc1OC,0
COC(=O)c1[nH]c2ccc(Cl)cc2c1NC(=O)CN1CCC(C(N)=O)CC1,0
O=C(c1cc(-c2cccs2)on1)N1CCCCC1,0
CC(=O)CCc1ccc(OCCCCn2cncn2)cc1,0
COc1ccc(C(c2nnnn2C(C)(C)C)N2CCN(c3nc4ccccc4s3)CC2)cc1OC,0
CCC1C(=O)N=C(SCC(=O)Nc2ccc(C)cc2)N(C2CCCCC2)C1=O,0
C=CCc1cccc2c1OC(=O)C(=NC(C)=O)C2,0
Cn1c(=O)c2c(nc(NCc3ccco3)n2Cc2ccccc2Cl)n(C)c1=O,0
CN(c1ccc(C(=O)O)cc1)S(=O)(=O)c1ccccc1,0
c1ccc(-c2n[nH]nc2-c2ccccc2)cc1,0
O=C(CSc1nnc(CN2CCOCC2)n1-c1ccccc1)Nc1ccc(Cl)cc1,0
CCC(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C21,0
Cc1ccc(C=S(O)(O)=Cc2ccc(C(=O)NCc3ccco3)o2)cc1,0
O=C(CN1C(=O)c2ccccc2C1=O)N1CCN(c2ccccc2)CC1,0
COc1ccc(S(=O)(=O)NCc2ccc(C(=O)N3CCN(c4ccccn4)CC3)cc2)cc1,0
COc1ccc(OC)c(NC(=O)CSc2nnc(Cc3cccn3C)n2-c2ccc(F)cc2)c1,0
O=C(CSc1nnnn1C1CCCC1)Nc1ccc2c(c1)OCCO2,0
CSCCC(NC(=O)C1CCC(C)CC1)C(=O)NCc1ccco1,0
CCOc1ccc(C2c3c(cc(C)n(CCN4CCOCC4)c3=O)OC(=N)C2C#N)cc1OCC,0
Cc1occc1C(=O)NCCCc1ccccc1,0
O=C(OCC#CCSc1nnc(-c2ccccc2)o1)c1cccs1,0
CCCCC(=O)Nc1ccc(F)c(Cl)c1,0
Nc1nonc1C(=O)NCC1CCCO1,0
CCOC(=O)c1c(NC(=O)Cn2c(C)nc3ccccc32)sc2c1CCC2,0
CSc1nnc(-c2ccccc2)o1,0
CC(C)(Oc1ccc(Cl)cc1)C(=O)N1CCN(c2ccccn2)CC1,0
Cc1ccc(NC(=O)CSC2=NC3=CC(C)(C)CC(=O)C3C(c3ccco3)C2C#N)cc1,0
O=C(NCCCN1CCN(Cc2ccccc2)CC1)C1CCN(S(=O)(=O)N2CCCC2)CC1,0
Cc1cccc(NS(=O)(=O)c2ccc(Oc3ccccc3)cc2)n1,0
CCN(CCCNC(=O)CNC(=O)Cn1cnc2ccccc2c1=O)c1cccc(C)c1,0
CCN(C#N)c1nc(N(C)C)nc(N(C)C)n1,0
COc1cc2[nH]c3c(N4CCN(c5ccc(Cl)cc5)CC4)ncnc3c2cc1OC,0
Cc1cc(C)nc(NC2=NCCN2C(=O)Nc2ccc(Cl)c(Cl)c2)n1,0
COc1ccc(CCn2c(=O)[nH]c3cc(C(=O)NCCCN4CCOCC4)ccc3c2=O)cc1OC,0
Cc1cc(C(=O)c2cccs2)c(N)s1,0
CCOc1cc(C2C3C(=O)CC(C)(C)C=C3N=C(C)C2C(=O)N2CCCCC2)ccc1O,0
CCOC(=O)N1CCC(Nc2ncnc3c2cnn3-c2ccc(Cl)cc2)CC1,0
C=C(C)CSc1nnc(C(CCSC)NC(=O)OC(C)(C)C)o1,0
Cc1ccc(OCC(=O)N2CCN(C(=O)Cc3ccccc3)CC2)cc1,0
COc1cc(C=C(C#N)c2ccc(F)cc2)ccc1OCc1ccc(C(=O)O)o1,0
CCCn1c(N2CCC(Cc3ccccc3)CC2)nc2c1c(=O)[nH]c(=O)n2C,0
CCOc1ccc(S(=O)(=O)NCC2CCCO2)c2cccnc12,0
O=C(NCC(=O)N(CCN1CCOCC1)C(C(=O)NC1CCCC1)c1cccs1)c1ccco1,0
COc1ccc(NC2SC(=O)N(CC(=O)O)C2=O)cc1,0
COc1ccc(N2C(=O)c3ccccc3NC23CCCCC3)cc1,0
CCCCNC(=O)CSc1cc(=O)n(C)c2ccccc12,0
O=C1CCCc2c1[nH]c1ccc(Br)cc21,0
COCCNC(=O)CN(c1cc(C(F)(F)F)ccc1Cl)S(C)(=O)=O,0
Cc1noc(C)c1C(=O)Nc1sc2c(c1C(N)=O)CCC2,0
CCCc1nc(N)c(C#N)c(-c2cccnc2)c1CC,0
Cc1ccc(OCc2nc(-c3ccccn3)no2)c(Br)c1,0
CCOC(=O)c1ccc(CSc2nnc(C)[nH]2)o1,0
N#CC(=Cc1ccc[nH]1)S(=O)(=O)c1ccccc1,0
CC(NC(=O)OC(C)(C)C)C(=O)Oc1ccc2ccc(=O)oc2c1,0
COc1ccc(OC)c2c(C)cc(NCCN3CCOCC3)nc12,0
CC(=O)C1=C(C)OC(=N)C(C(=O)OC(C)C)C12C(=O)Nc1ccccc12,0
CNC(=O)Nc1cc(C(C)(C)C)no1,0
CCC(=NCCO)C1C(=O)NC(=O)N(C2CCCCC2)C1=O,0
CN(C)C=C1C(=O)c2ccccc2C1=O,0
CCc1c(C)nc(N)n2c(SCC(=O)N3CCN(c4ccccc4OC)CC3)nnc12,0
CN(C)c1cccc(NC(=O)Cc2ccc(F)cc2)c1,0
Cc1ccc(-n2c(SCC(=O)NCc3ccco3)nnc2-c2cccnc2)c(C)c1,0
CC1NC(=O)NC1CCCCC(=O)O,0
CC(C)(C)C(=O)Nc1ccccc1C(=O)Nc1cccnc1,0
Cc1cc(C(=O)OCC(=O)Nc2ncc(C(F)(F)F)cc2Cl)c(C)o1,0
C=CCc1c(C)nc(SC)nc1Nc1ccc(C(C)=O)cc1,0
COC(=O)c1ccc(-n2nnnc2SCc2ccccc2OC)cc1,0
CCCCCCN=CC1C(=O)CC(C)(C)CC1=O,0
CCOC(=O)C1CCCN(CC(=O)NC2=Nc3ccccc3N=C(C)C2c2ccccc2)C1,0
COc1ccc(S(=O)(=O)N2CCN(C(=O)CCC3CCCC3)CC2)cc1,0
Oc1cc(CSc2nnc(COc3ccccc3)o2)c2ccccc2n1,0
COc1ccc(NC(=O)Cn2nnc(C(=O)NCc3cccc(OC)c3)c2N)cc1,0
CC(C)CC(=O)N1CCN(S(C)(=O)=O)CC1,0
Cc1ccccc1-n1c(C)nnc1SCc1nc2ccccc2s1,0
CCOc1ccc2nc(SCC(=O)N3CCCCCC3)c(C#N)cc2c1,0
COc1ccc2nc(C)c(CN3CCCC(C)C3)c(O)c2c1,0
CC1CN=C(NC2CCCCC2C)S1,0
Cc1ccc(S(=O)(=O)NCc2ccc(C(=O)N(C)CCC#N)cc2)cc1,0
NCC(=NO)c1ccc(Cl)cc1Cl,0
CCOc1c(OC)cc(C2c3c(n[nH]c3-c3ccncc3)OC(=N)C2C#N)cc1OC,0
COc1cc(SC)ccc1C(=O)NCC1CCCO1,0
O=C(Nc1ccc(F)cc1F)c1cc(-c2ccco2)on1,0
CCN(CC)S(=O)(=O)c1ccc(C(=O)c2c(O)c(O)n(CCOC)c2-c2ccccc2)cc1,0
O=C(Nc1ccc(F)cc1)N1CCC(c2nc(O)c3nnn(Cc4cccc(Cl)c4)c3n2)CC1,0
CCOc1ccc(N(C(C)C(=O)NC2CCCCCC2)S(C)(=O)=O)cc1,0
Fc1cccc2sc(Nc3nnc(-c4ccccc4)o3)nc12,0
Cc1ccc2cc3c(nc2c1)N(Cc1ccco1)CC3,0
COc1ccc(-n2nnnc2SC(C)C(N)=O)cc1,0
Cc1ccc(-c2nc(C=S(O)CC(=O)NC3CCC(C)CC3)c(C)o2)cc1,0
COc1cc(NC(=O)c2cc3c(C)nc4ccccc4c3o2)cc(OC)c1OC,0
O=C(CNC(=O)c1ccc(Cl)cc1Cl)NCC(=O)Nc1ccccc1N1CCOCC1,0
